1.700000 0.263796 -0.369899 -0.369549 0.070000 0.070000
1.710000 0.260101 -0.369199 -0.368850 0.069927 0.069927
1.720000 0.256412 -0.368500 -0.368151 0.069853 0.069853
1.730000 0.252731 -0.367802 -0.367453 0.069779 0.069779
1.740000 0.249056 -0.367105 -0.366756 0.069706 0.069706
1.750000 0.245389 -0.366408 -0.366060 0.069632 0.069633
1.760000 0.241728 -0.365712 -0.365364 0.069559 0.069559
1.770000 0.238074 -0.365017 -0.364670 0.069486 0.069486
1.780000 0.234428 -0.364322 -0.363976 0.069413 0.069413
1.790000 0.230788 -0.363629 -0.363282 0.069339 0.069339
1.800000 0.227155 -0.362936 -0.362589 0.069266 0.069266
1.810000 0.223529 -0.362243 -0.361898 0.069193 0.069193
1.820000 0.219910 -0.361552 -0.361206 0.069120 0.069120
1.830000 0.216298 -0.360861 -0.360516 0.069047 0.069047
1.840000 0.212693 -0.360171 -0.359826 0.068974 0.068974
1.850000 0.209095 -0.359481 -0.359137 0.068901 0.068901
1.860000 0.205503 -0.358793 -0.358449 0.068828 0.068828
1.870000 0.201919 -0.358105 -0.357761 0.068755 0.068755
1.880000 0.198341 -0.357418 -0.357074 0.068683 0.068683
1.890000 0.194771 -0.356731 -0.356388 0.068610 0.068610
1.900000 0.191207 -0.356046 -0.355703 0.068537 0.068537
1.910000 0.187650 -0.355361 -0.355018 0.068465 0.068465
1.920000 0.184100 -0.354676 -0.354334 0.068392 0.068392
1.930000 0.180556 -0.353993 -0.353651 0.068320 0.068320
1.940000 0.177020 -0.353310 -0.352969 0.068247 0.068247
1.950000 0.173490 -0.352628 -0.352287 0.068175 0.068175
1.960000 0.169967 -0.351946 -0.351606 0.068103 0.068103
1.970000 0.166451 -0.351266 -0.350926 0.068030 0.068030
1.980000 0.162942 -0.350586 -0.350246 0.067958 0.067958
1.990000 0.159439 -0.349907 -0.349567 0.067886 0.067886
2.000000 0.155944 -0.349228 -0.348889 0.067814 0.067814
2.010000 0.152455 -0.348550 -0.348212 0.067742 0.067742
2.020000 0.148973 -0.347873 -0.347535 0.067670 0.067670
2.030000 0.145497 -0.347197 -0.346859 0.067598 0.067598
2.040000 0.142029 -0.346521 -0.346184 0.067526 0.067526
2.050000 0.138567 -0.345846 -0.345509 0.067454 0.067454
2.060000 0.135112 -0.345172 -0.344835 0.067383 0.067383
2.070000 0.131663 -0.344499 -0.344162 0.067311 0.067311
2.080000 0.128222 -0.343826 -0.343490 0.067239 0.067239
2.090000 0.124787 -0.343154 -0.342818 0.067168 0.067168
2.100000 0.121359 -0.342483 -0.342147 0.067096 0.067096
2.110000 0.117937 -0.341812 -0.341477 0.067024 0.067024
2.120000 0.114523 -0.341142 -0.340807 0.066953 0.066953
2.130000 0.111114 -0.340473 -0.340139 0.066882 0.066882
2.140000 0.107713 -0.339804 -0.339470 0.066810 0.066810
2.150000 0.104318 -0.339137 -0.338803 0.066739 0.066739
2.160000 0.100930 -0.338470 -0.338136 0.066668 0.066668
2.170000 0.097549 -0.337803 -0.337470 0.066597 0.066597
2.180000 0.094174 -0.337138 -0.336805 0.066525 0.066525
2.190000 0.090806 -0.336473 -0.336141 0.066454 0.066454
2.200000 0.087445 -0.335809 -0.335477 0.066383 0.066383
2.210000 0.084090 -0.335145 -0.334814 0.066312 0.066312
2.220000 0.080742 -0.334482 -0.334151 0.066241 0.066241
2.230000 0.077400 -0.333820 -0.333490 0.066170 0.066170
2.240000 0.074065 -0.333159 -0.332829 0.066100 0.066100
2.250000 0.070737 -0.332498 -0.332168 0.066029 0.066029
2.260000 0.067416 -0.331838 -0.331509 0.065958 0.065958
2.270000 0.064100 -0.331179 -0.330850 0.065887 0.065887
2.280000 0.060792 -0.330521 -0.330192 0.065817 0.065817
2.290000 0.057490 -0.329863 -0.329534 0.065746 0.065746
2.300000 0.054195 -0.329206 -0.328877 0.065676 0.065676
2.310000 0.050906 -0.328549 -0.328221 0.065605 0.065605
2.320000 0.047624 -0.327894 -0.327566 0.065535 0.065535
2.330000 0.044348 -0.327239 -0.326911 0.065465 0.065465
2.340000 0.041079 -0.326584 -0.326257 0.065394 0.065394
2.350000 0.037816 -0.325931 -0.325604 0.065324 0.065324
2.360000 0.034560 -0.325278 -0.324952 0.065254 0.065254
2.370000 0.031311 -0.324626 -0.324300 0.065184 0.065184
2.380000 0.028068 -0.323974 -0.323649 0.065114 0.065114
2.390000 0.024831 -0.323323 -0.322998 0.065043 0.065043
2.400000 0.021601 -0.322673 -0.322349 0.064973 0.064973
2.410000 0.018378 -0.322024 -0.321700 0.064904 0.064904
2.420000 0.015161 -0.321375 -0.321051 0.064834 0.064834
2.430000 0.011950 -0.320727 -0.320404 0.064764 0.064764
2.440000 0.008746 -0.320080 -0.319757 0.064694 0.064694
2.450000 0.005549 -0.319433 -0.319110 0.064624 0.064624
2.460000 0.002358 -0.318787 -0.318465 0.064555 0.064555
2.470000 -0.000827 -0.318142 -0.317820 0.064485 0.064485
2.480000 -0.004005 -0.317498 -0.317176 0.064415 0.064415
2.490000 -0.007177 -0.316854 -0.316532 0.064346 0.064346
2.500000 -0.010342 -0.316211 -0.315890 0.064276 0.064276
2.510000 -0.013501 -0.315568 -0.315248 0.064207 0.064207
2.520000 -0.016654 -0.314927 -0.314606 0.064138 0.064138
2.530000 -0.019800 -0.314286 -0.313965 0.064068 0.064068
2.540000 -0.022939 -0.313645 -0.313325 0.063999 0.063999
2.550000 -0.026073 -0.313006 -0.312686 0.063930 0.063930
2.560000 -0.029200 -0.312367 -0.312048 0.063861 0.063861
2.570000 -0.032320 -0.311728 -0.311410 0.063792 0.063792
2.580000 -0.035434 -0.311091 -0.310772 0.063722 0.063722
2.590000 -0.038542 -0.310454 -0.310136 0.063653 0.063653
2.600000 -0.041643 -0.309818 -0.309500 0.063585 0.063585
2.610000 -0.044738 -0.309182 -0.308865 0.063516 0.063516
2.620000 -0.047827 -0.308548 -0.308230 0.063447 0.063447
2.630000 -0.050909 -0.307913 -0.307597 0.063378 0.063378
2.640000 -0.053985 -0.307280 -0.306964 0.063309 0.063309
2.650000 -0.057055 -0.306647 -0.306331 0.063240 0.063240
2.660000 -0.060118 -0.306015 -0.305699 0.063172 0.063172
2.670000 -0.063175 -0.305384 -0.305068 0.063103 0.063103
2.680000 -0.066226 -0.304753 -0.304438 0.063035 0.063035
2.690000 -0.069270 -0.304123 -0.303808 0.062966 0.062966
2.700000 -0.072308 -0.303494 -0.303179 0.062898 0.062898
2.710000 -0.075340 -0.302865 -0.302551 0.062829 0.062829
2.720000 -0.078365 -0.302237 -0.301924 0.062761 0.062761
2.730000 -0.081385 -0.301610 -0.301297 0.062693 0.062693
2.740000 -0.084398 -0.300983 -0.300670 0.062624 0.062624
2.750000 -0.087404 -0.300357 -0.300045 0.062556 0.062556
2.760000 -0.090405 -0.299732 -0.299420 0.062488 0.062488
2.770000 -0.093399 -0.299108 -0.298796 0.062420 0.062420
2.780000 -0.096387 -0.298484 -0.298172 0.062352 0.062352
2.790000 -0.099369 -0.297861 -0.297549 0.062284 0.062284
2.800000 -0.102344 -0.297238 -0.296927 0.062216 0.062216
2.810000 -0.105313 -0.296616 -0.296306 0.062148 0.062148
2.820000 -0.108277 -0.295995 -0.295685 0.062080 0.062080
2.830000 -0.111233 -0.295375 -0.295065 0.062013 0.062013
2.840000 -0.114184 -0.294755 -0.294445 0.061945 0.061945
2.850000 -0.117128 -0.294136 -0.293827 0.061877 0.061877
2.860000 -0.120067 -0.293517 -0.293208 0.061810 0.061810
2.870000 -0.122999 -0.292900 -0.292591 0.061742 0.061742
2.880000 -0.125925 -0.292283 -0.291974 0.061674 0.061674
2.890000 -0.128844 -0.291666 -0.291358 0.061607 0.061607
2.900000 -0.131758 -0.291050 -0.290743 0.061540 0.061540
2.910000 -0.134666 -0.290435 -0.290128 0.061472 0.061472
2.920000 -0.137567 -0.289821 -0.289514 0.061405 0.061405
2.930000 -0.140462 -0.289207 -0.288901 0.061338 0.061338
2.940000 -0.143351 -0.288594 -0.288288 0.061270 0.061270
2.950000 -0.146234 -0.287982 -0.287676 0.061203 0.061203
2.960000 -0.149111 -0.287370 -0.287065 0.061136 0.061136
2.970000 -0.151981 -0.286759 -0.286454 0.061069 0.061069
2.980000 -0.154846 -0.286149 -0.285844 0.061002 0.061002
2.990000 -0.157704 -0.285539 -0.285235 0.060935 0.060935
3.000000 -0.160557 -0.284930 -0.284626 0.060868 0.060868
3.010000 -0.163403 -0.284322 -0.284018 0.060801 0.060801
3.020000 -0.166243 -0.283714 -0.283410 0.060734 0.060734
3.030000 -0.169077 -0.283107 -0.282804 0.060668 0.060668
3.040000 -0.171905 -0.282501 -0.282198 0.060601 0.060601
3.050000 -0.174727 -0.281895 -0.281592 0.060534 0.060534
3.060000 -0.177543 -0.281290 -0.280988 0.060468 0.060468
3.070000 -0.180353 -0.280686 -0.280384 0.060401 0.060401
3.080000 -0.183157 -0.280082 -0.279780 0.060334 0.060334
3.090000 -0.185955 -0.279479 -0.279178 0.060268 0.060268
3.100000 -0.188746 -0.278877 -0.278576 0.060202 0.060202
3.110000 -0.191532 -0.278275 -0.277974 0.060135 0.060135
3.120000 -0.194312 -0.277674 -0.277374 0.060069 0.060069
3.130000 -0.197086 -0.277074 -0.276774 0.060003 0.060003
3.140000 -0.199853 -0.276474 -0.276174 0.059936 0.059936
3.150000 -0.202615 -0.275875 -0.275576 0.059870 0.059870
3.160000 -0.205371 -0.275276 -0.274978 0.059804 0.059804
3.170000 -0.208121 -0.274679 -0.274380 0.059738 0.059738
3.180000 -0.210864 -0.274082 -0.273783 0.059672 0.059672
3.190000 -0.213602 -0.273485 -0.273187 0.059606 0.059606
3.200000 -0.216334 -0.272890 -0.272592 0.059540 0.059540
3.210000 -0.219060 -0.272294 -0.271997 0.059474 0.059474
3.220000 -0.221780 -0.271700 -0.271403 0.059408 0.059408
3.230000 -0.224494 -0.271106 -0.270810 0.059343 0.059343
3.240000 -0.227202 -0.270513 -0.270217 0.059277 0.059277
3.250000 -0.229904 -0.269921 -0.269625 0.059211 0.059211
3.260000 -0.232601 -0.269329 -0.269033 0.059146 0.059146
3.270000 -0.235291 -0.268738 -0.268443 0.059080 0.059080
3.280000 -0.237975 -0.268147 -0.267852 0.059014 0.059014
3.290000 -0.240654 -0.267558 -0.267263 0.058949 0.058949
3.300000 -0.243326 -0.266968 -0.266674 0.058884 0.058884
3.310000 -0.245993 -0.266380 -0.266086 0.058818 0.058818
3.320000 -0.248654 -0.265792 -0.265498 0.058753 0.058753
3.330000 -0.251309 -0.265205 -0.264912 0.058688 0.058688
3.340000 -0.253958 -0.264618 -0.264325 0.058622 0.058622
3.350000 -0.256601 -0.264032 -0.263740 0.058557 0.058557
3.360000 -0.259239 -0.263447 -0.263155 0.058492 0.058492
3.370000 -0.261870 -0.262863 -0.262571 0.058427 0.058427
3.380000 -0.264496 -0.262279 -0.261987 0.058362 0.058362
3.390000 -0.267116 -0.261695 -0.261404 0.058297 0.058297
3.400000 -0.269730 -0.261113 -0.260822 0.058232 0.058232
3.410000 -0.272338 -0.260531 -0.260240 0.058167 0.058167
3.420000 -0.274941 -0.259949 -0.259659 0.058102 0.058102
3.430000 -0.277537 -0.259369 -0.259079 0.058037 0.058037
3.440000 -0.280128 -0.258789 -0.258499 0.057973 0.057973
3.450000 -0.282713 -0.258209 -0.257920 0.057908 0.057908
3.460000 -0.285292 -0.257630 -0.257341 0.057843 0.057843
3.470000 -0.287866 -0.257052 -0.256764 0.057779 0.057779
3.480000 -0.290433 -0.256475 -0.256186 0.057714 0.057714
3.490000 -0.292995 -0.255898 -0.255610 0.057650 0.057650
3.500000 -0.295551 -0.255322 -0.255034 0.057585 0.057585
3.510000 -0.298101 -0.254746 -0.254459 0.057521 0.057521
3.520000 -0.300646 -0.254171 -0.253884 0.057457 0.057457
3.530000 -0.303185 -0.253597 -0.253310 0.057392 0.057392
3.540000 -0.305718 -0.253024 -0.252737 0.057328 0.057328
3.550000 -0.308245 -0.252451 -0.252164 0.057264 0.057264
3.560000 -0.310767 -0.251878 -0.251592 0.057200 0.057200
3.570000 -0.313283 -0.251307 -0.251021 0.057136 0.057136
3.580000 -0.315793 -0.250736 -0.250450 0.057072 0.057072
3.590000 -0.318298 -0.250165 -0.249880 0.057008 0.057008
3.600000 -0.320796 -0.249595 -0.249311 0.056944 0.056944
3.610000 -0.323290 -0.249026 -0.248742 0.056880 0.056880
3.620000 -0.325777 -0.248458 -0.248174 0.056816 0.056816
3.630000 -0.328259 -0.247890 -0.247606 0.056752 0.056752
3.640000 -0.330735 -0.247323 -0.247039 0.056688 0.056688
3.650000 -0.333205 -0.246756 -0.246473 0.056625 0.056625
3.660000 -0.335670 -0.246190 -0.245908 0.056561 0.056561
3.670000 -0.338129 -0.245625 -0.245343 0.056497 0.056497
3.680000 -0.340582 -0.245060 -0.244778 0.056434 0.056434
3.690000 -0.343030 -0.244496 -0.244215 0.056370 0.056370
3.700000 -0.345472 -0.243933 -0.243652 0.056307 0.056307
3.710000 -0.347909 -0.243370 -0.243089 0.056243 0.056243
3.720000 -0.350340 -0.242808 -0.242527 0.056180 0.056180
3.730000 -0.352765 -0.242247 -0.241966 0.056117 0.056117
3.740000 -0.355185 -0.241686 -0.241406 0.056053 0.056053
3.750000 -0.357599 -0.241126 -0.240846 0.055990 0.055990
3.760000 -0.360007 -0.240566 -0.240286 0.055927 0.055927
3.770000 -0.362410 -0.240007 -0.239728 0.055864 0.055864
3.780000 -0.364807 -0.239449 -0.239170 0.055801 0.055801
3.790000 -0.367199 -0.238891 -0.238612 0.055738 0.055738
3.800000 -0.369585 -0.238334 -0.238056 0.055675 0.055675
3.810000 -0.371966 -0.237778 -0.237500 0.055612 0.055612
3.820000 -0.374341 -0.237222 -0.236944 0.055549 0.055549
3.830000 -0.376710 -0.236667 -0.236389 0.055486 0.055486
3.840000 -0.379074 -0.236112 -0.235835 0.055423 0.055423
3.850000 -0.381432 -0.235558 -0.235281 0.055360 0.055360
3.860000 -0.383785 -0.235005 -0.234728 0.055298 0.055298
3.870000 -0.386133 -0.234452 -0.234176 0.055235 0.055235
3.880000 -0.388474 -0.233900 -0.233624 0.055172 0.055172
3.890000 -0.390811 -0.233349 -0.233073 0.055110 0.055110
3.900000 -0.393141 -0.232798 -0.232523 0.055047 0.055047
3.910000 -0.395466 -0.232248 -0.231973 0.054985 0.054985
3.920000 -0.397786 -0.231698 -0.231424 0.054922 0.054922
3.930000 -0.400100 -0.231149 -0.230875 0.054860 0.054860
3.940000 -0.402409 -0.230601 -0.230327 0.054798 0.054798
3.950000 -0.404712 -0.230053 -0.229780 0.054735 0.054735
3.960000 -0.407010 -0.229506 -0.229233 0.054673 0.054673
3.970000 -0.409303 -0.228960 -0.228687 0.054611 0.054611
3.980000 -0.411589 -0.228414 -0.228141 0.054549 0.054549
3.990000 -0.413871 -0.227869 -0.227597 0.054487 0.054487
4.000000 -0.416147 -0.227324 -0.227052 0.054425 0.054425
